model_name,seed,size_hidden,act_name,weight_initializer,trainer,alpha
INFO-RVFL,15,140,silu,he_normal,L2,9.103156696957589
INFO-RVFL,21,146,silu,he_normal,L2,9.493075803742293
INFO-RVFL,24,174,selu,glorot_normal,L2,2.6964654255867786
INFO-RVFL,27,149,silu,glorot_normal,L2,8.838079753985056
INFO-RVFL,29,146,swish,he_normal,L2,9.280231251079865
INFO-RVFL,30,200,rrelu,lecun_normal,L2,10.0
INFO-RVFL,35,200,rrelu,glorot_normal,L2,10.0
INFO-RVFL,40,155,silu,glorot_normal,L2,8.46940737865151
INFO-RVFL,42,160,silu,he_normal,L2,3.9505884818143717
QLE-SCA-RVFL,10,169,leaky_relu,lecun_normal,L2,9.637960561102926
QLE-SCA-RVFL,15,178,prelu,glorot_normal,L2,9.18659775638875
QLE-SCA-RVFL,21,191,selu,he_normal,L2,5.44851097983896
QLE-SCA-RVFL,24,180,prelu,he_normal,L2,7.179626910692739
QLE-SCA-RVFL,27,169,relu,lecun_normal,L2,8.804900294357598
QLE-SCA-RVFL,29,193,prelu,orthogonal,L2,1.0501205913621665
QLE-SCA-RVFL,30,171,leaky_relu,lecun_normal,L2,9.29395559636009
QLE-SCA-RVFL,35,182,rrelu,lecun_normal,L2,9.764627339022695
QLE-SCA-RVFL,40,178,prelu,glorot_normal,L2,9.405714944257786
QLE-SCA-RVFL,42,174,relu,he_normal,L2,7.052943059901931
SHIO-SCA-RVFL,10,175,prelu,glorot_normal,L2,10.0
SHIO-SCA-RVFL,15,172,rrelu,glorot_normal,L2,10.0
SHIO-SCA-RVFL,21,175,prelu,glorot_normal,L2,10.0
SHIO-SCA-RVFL,24,176,prelu,glorot_normal,L2,9.641892640796174
SHIO-SCA-RVFL,27,175,prelu,glorot_normal,L2,10.0
SHIO-SCA-RVFL,29,200,rrelu,glorot_normal,L2,10.0
SHIO-SCA-RVFL,30,175,prelu,glorot_normal,L2,10.0
SHIO-SCA-RVFL,35,175,prelu,glorot_normal,L2,10.0
SHIO-SCA-RVFL,40,177,prelu,glorot_normal,L2,9.574458279205007
SHIO-SCA-RVFL,42,180,prelu,glorot_normal,L2,6.487123983560747
EFO-RVFL,10,194,prelu,lecun_normal,L2,8.37205407196468
EFO-RVFL,15,194,prelu,lecun_normal,L2,8.37205407196468
EFO-RVFL,21,193,prelu,lecun_normal,L2,8.668855757280495
EFO-RVFL,24,194,prelu,lecun_normal,L2,8.37205407196468
EFO-RVFL,27,194,prelu,lecun_normal,L2,8.174859047884889
EFO-RVFL,29,193,prelu,lecun_normal,L2,8.668855757280495
EFO-RVFL,30,194,prelu,lecun_normal,L2,8.37205407196468
EFO-RVFL,35,194,prelu,lecun_normal,L2,8.37205407196468
EFO-RVFL,40,194,prelu,lecun_normal,L2,8.37205407196468
EFO-RVFL,42,193,prelu,lecun_normal,L2,8.668855757280495
A-EO-RVFL,10,176,prelu,glorot_normal,L2,9.650592387689848
A-EO-RVFL,15,171,relu,lecun_normal,L2,9.534067800258494
A-EO-RVFL,21,200,prelu,glorot_normal,L2,6.421859469116343
A-EO-RVFL,24,170,relu,lecun_normal,L2,9.867159576796816
A-EO-RVFL,27,164,relu,orthogonal,L2,8.631804909851633
A-EO-RVFL,29,179,prelu,he_normal,L2,7.675051553012436
A-EO-RVFL,30,200,rrelu,lecun_normal,L2,10.0
A-EO-RVFL,35,180,prelu,glorot_normal,L2,6.335694782190558
A-EO-RVFL,40,165,relu,lecun_normal,L2,9.479841047455654
A-EO-RVFL,42,165,relu,lecun_normal,L2,9.565062020983284
RIME-RVFL,10,67,silu,orthogonal,L2,1.9715991805398714
RIME-RVFL,15,67,silu,orthogonal,L2,1.9715991805398714
RIME-RVFL,21,67,silu,orthogonal,L2,1.9715991805398714
RIME-RVFL,24,67,silu,orthogonal,L2,1.9715991805398714
RIME-RVFL,27,67,silu,orthogonal,L2,1.9715991805398714
RIME-RVFL,29,67,silu,orthogonal,L2,1.9715991805398714
RIME-RVFL,30,67,silu,orthogonal,L2,1.9715991805398714
RIME-RVFL,35,67,silu,orthogonal,L2,1.9715991805398714
RIME-RVFL,40,67,silu,orthogonal,L2,1.9715991805398714
RIME-RVFL,42,67,silu,orthogonal,L2,1.9715991805398714
LARO-RVFL,10,52,silu,glorot_normal,L2,7.1257435020780875
LARO-RVFL,15,52,silu,glorot_normal,L2,7.1257435020780875
LARO-RVFL,21,52,silu,glorot_normal,L2,7.1257435020780875
LARO-RVFL,24,52,silu,glorot_normal,L2,7.1257435020780875
LARO-RVFL,27,52,silu,glorot_normal,L2,7.1257435020780875
LARO-RVFL,29,52,silu,glorot_normal,L2,7.1257435020780875
LARO-RVFL,30,52,silu,glorot_normal,L2,7.1257435020780875
LARO-RVFL,35,52,silu,glorot_normal,L2,7.1257435020780875
LARO-RVFL,40,52,silu,glorot_normal,L2,7.1257435020780875
LARO-RVFL,42,52,silu,glorot_normal,L2,7.1257435020780875
HHO-RVFL,10,168,rrelu,orthogonal,L2,9.904057673355927
HHO-RVFL,15,164,rrelu,orthogonal,L2,9.538428032709346
HHO-RVFL,21,171,relu,lecun_normal,L2,9.364614337631528
HHO-RVFL,24,193,rrelu,orthogonal,L2,10.0
HHO-RVFL,27,164,rrelu,orthogonal,L2,9.820564516183671
HHO-RVFL,29,168,rrelu,orthogonal,L2,10.0
HHO-RVFL,30,164,relu,orthogonal,L2,9.411367146407203
HHO-RVFL,35,164,relu,orthogonal,L2,9.378362050345723
HHO-RVFL,40,168,rrelu,orthogonal,L2,10.0
HHO-RVFL,42,177,rrelu,orthogonal,L2,9.60118686182899
AIW-PSO-RVFL,10,170,relu,lecun_normal,L2,9.562447629034079
AIW-PSO-RVFL,15,170,relu,lecun_normal,L2,9.562447629034079
AIW-PSO-RVFL,21,170,relu,lecun_normal,L2,9.562447629034079
AIW-PSO-RVFL,24,170,relu,lecun_normal,L2,9.562447629034079
AIW-PSO-RVFL,27,170,relu,lecun_normal,L2,9.562447629034079
AIW-PSO-RVFL,29,170,relu,lecun_normal,L2,9.562447629034079
AIW-PSO-RVFL,30,170,relu,lecun_normal,L2,9.562447629034079
AIW-PSO-RVFL,35,170,relu,lecun_normal,L2,9.562447629034079
AIW-PSO-RVFL,40,166,relu,lecun_normal,L2,9.492912029345113
AIW-PSO-RVFL,42,170,relu,lecun_normal,L2,9.562447629034079
CL-PSO-RVFL,10,178,prelu,he_normal,L2,7.739762798660902
CL-PSO-RVFL,15,171,relu,lecun_normal,L2,8.263324912849008
CL-PSO-RVFL,21,177,prelu,he_normal,L2,7.172343228908151
CL-PSO-RVFL,24,168,rrelu,lecun_normal,L2,8.35197422205601
CL-PSO-RVFL,27,168,rrelu,lecun_normal,L2,7.865820884329894
CL-PSO-RVFL,29,175,prelu,glorot_normal,L2,8.539889107883988
CL-PSO-RVFL,30,175,prelu,glorot_normal,L2,7.81940619295635
CL-PSO-RVFL,35,170,relu,lecun_normal,L2,7.959645207347645
CL-PSO-RVFL,40,173,prelu,he_normal,L2,6.624383386734578
CL-PSO-RVFL,42,177,rrelu,orthogonal,L2,9.756466070111374
